gene	A375_SKIN	A673_BONE	BXPC3_PANCREAS	CADOES1_BONE	CAL120_BREAST	COLO741_SKIN	CORL105_LUNG	EW8_BONE	EWS502_BONE	G402_SOFT_TISSUE	HCC44_LUNG	HS294T_SKIN	HT29_LARGE_INTESTINE	K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	L33_PANCREAS	LNCAPCLONEFGC_PROSTATE	MEWO_SKIN	MHHES1_BONE	NCIH1373_LUNG	NCIH2009_LUNG	PANC0327_PANCREAS	PANC0813_PANCREAS	PANC1_PANCREAS	PATU8902_PANCREAS	PATU8988T_PANCREAS	PC3_PROSTATE	RDES_BONE	SKES1_BONE	SU8686_PANCREAS	T47D_BREAST	TC32_BONE	TC71_BONE	TOV112D_OVARY
PCID2	-1.028481857	-1.400332373	-1.202377256	-1.161164069	-1.17530516	-1.159515045	-1.288330239	-1.094522336	-1.1977006	-1.082312228	-1.090243341	-1.241649462	-1.133404677	-1.335498791	-0.980828722	-1.537007343	-1.207600266	-1.348885289	-1.437795576	-1.019304102	-0.998633224	-1.408298075	-1.282731125	-1.119205012	-1.209791806	-1.092147086	-1.113287181	-1.257610271	-1.26616161	-0.934304899	-1.279716769	-1.301114175	-1.314107873
PCIF1	0.193892562	0.113838363	0.125498156	0.135970678	0.215974863	0.303269717	0.153262785	0.107623209	0.239724069	0.192519813	0.294960109	0.336318072	0.169665871	0.200553469	0.159645812	0.195683101	0.169928623	0.316705587	0.100527831	0.034896565	0.065845294	0.279260573	-0.086100442	-0.061572114	0.099444098	0.140877735	0.236143283	0.115976297	-0.020762355	0.081381258	0.598734517	0.173001951	0.198261599
PCK1	0.301142226	0.234868308	0.156082611	-0.023509956	0.309567297	0.095807611	0.211588657	0.113204662	0.152726823	0.182400649	-0.015154215	0.246753414	0.206535724	0.161328029	0.203937173	0.138181988	0.060662302	0.083792683	0.225385846	0.207987912	0.280886693	0.199036243	0.164344862	0.174808224	0.096193587	-0.030886954	0.032102825	0.231258912	0.152099711	0.143328426	0.251921017	0.140039243	0.291393045
PCK2	-0.377317727	-0.560584735	-0.407820351	-0.488606983	-0.504912124	-0.501257662	-0.427759355	-0.359879047	-0.35841158	-0.374675703	-0.529644851	-0.470878394	-0.381160504	-0.359943416	-0.467243985	-0.475850662	-0.415975608	-0.545125894	-0.283953915	-0.353734889	-0.448336103	-0.174218533	-0.396034721	-0.285408963	-0.459899085	-0.629154825	-0.555810613	-0.437620309	-0.342671877	-0.493320584	-0.516014183	-0.764387443	-0.469273794
PCLO	-0.033054333	-0.098765834	0.023294947	-0.07817258	-0.028543203	0.049920083	-0.036316992	0.109368119	-0.016263024	0.010950439	0.122859329	0.000187728	-0.099985366	0.133881043	-0.123271258	-0.037844628	-0.100389774	-0.183542191	-0.107539243	0.048546	-0.105612983	-0.075431543	-0.019571135	-0.002599001	-0.071738285	-0.055516491	0.056381067	0.02319376	0.104380006	-0.050465522	0.065947204	-0.181062255	-0.175197512
PCM1	-0.373128444	-0.283683857	-0.475187026	-0.347910626	-0.090217561	-0.483965222	-0.436174627	-0.284343143	-0.398552817	-0.42251167	-0.690913074	-0.593841958	-0.186042634	-0.654530294	-0.806535876	-0.356393667	-0.421282165	-0.515309266	-0.387701371	-0.8541187	-0.577341153	-0.514407898	-0.36765521	-0.299811624	-0.54104809	-0.497494311	-0.54255994	-0.71187866	-0.433167818	-0.508957809	-0.471068966	-0.473486961	-0.660734894
PCMT1	0.052998277	0.348342629	0.238151126	0.344607365	0.290385427	0.050070345	0.226429371	0.208007163	0.177647826	0.279930082	0.077195081	0.279215632	0.181864112	0.442034393	0.631707424	0.226113496	0.151068307	0.240347313	0.320636843	0.243263559	0.094142237	0.301287315	0.196153211	0.23329999	0.324727465	0.238347192	0.465780674	0.334022467	0.223922458	0.283801621	0.22744967	0.432480532	0.269220377
PCMTD1	-0.015247373	0.106933	0.010429059	-0.019777059	0.00613015	0.077312222	-0.032265824	-0.004234681	0.032352095	0.099647453	-0.049191266	-0.086325367	-0.115341531	0.044104032	-0.00199203	0.062763245	-0.051806252	0.146568053	-0.033166208	-0.089280682	0.03691724	0.004638473	-0.140533269	-0.162086034	-0.027692892	0.109673139	0.026702729	-0.012884968	-0.071446724	0.075780444	0.011715528	0.142026795	0.067524635
PCMTD2	-0.05741984	-0.054201262	-0.133833703	-0.11833455	-0.155129389	-0.208283502	-0.260670666	-0.080414622	0.000834424	-0.402990028	-0.127370897	-0.213826527	-0.107357565	-0.113027925	-0.278077911	-0.096568459	-0.236723976	-0.119634682	-0.061367434	-0.201891135	0.010370473	-0.318280514	-0.084028428	-0.049781332	-0.099324862	0.132460627	-0.005794696	-0.111256812	-0.145543406	-0.031322244	-0.083171843	-0.145239766	-0.102085295
PCNA	-1.61728382	-1.687839816	-1.795375359	-1.722414787	-1.944216248	-1.869994315	-1.498729844	-1.607243886	-1.635526954	-1.677354466	-1.765372019	-1.796381622	-1.677857798	-2.152207778	-2.008270487	-1.716424138	-2.184375258	-1.565972219	-1.633895094	-1.502970528	-1.761164088	-1.649775744	-1.799261176	-1.566061527	-1.864963404	-2.011705434	-1.797297977	-2.066585398	-1.695689728	-1.76827823	-1.787612456	-1.780789292	-1.882996247
PCNP	0.331443486	0.368069578	0.16321557	0.350332056	0.441601711	0.435125878	0.117632265	0.287416617	0.199592471	0.328990116	0.307665786	0.115436423	0.253345184	0.270466779	0.054722316	0.417407256	0.416844221	0.307492874	0.296400482	0.131527637	0.32314767	0.177388138	0.1609057	0.337875615	0.308328494	0.339780639	0.440454753	0.455208938	0.219103731	0.371519279	0.285066986	0.48936638	0.323010983
PCNT	-0.011241716	0.103464251	-0.004648101	0.189061771	0.186098042	0.151510095	0.202040884	0.167879729	0.166905757	0.011826556	0.082339334	-0.092470246	0.049249826	0.217727642	0.392870971	0.078446519	-0.05374895	0.027402149	0.2500697	-0.217155752	0.202862921	0.04088806	-0.037682193	0.220780481	0.07642284	0.359536838	0.294578066	0.046956307	0.046377544	0.213591136	0.193635207	0.344477392	0.289114672
PCNX	0.06104269	0.017954211	0.081035482	0.141599898	0.069771465	0.164933759	-0.068356701	-0.051181389	0.099839795	0.119237402	0.044170194	-0.296236673	0.169488633	0.154653778	0.000363694	0.156475577	0.076041241	0.039757281	0.259405958	0.034603815	0.069380953	-0.095214766	0.083852791	0.097286026	0.057440458	-0.13089929	0.114650094	0.154661761	-0.059874713	0.1438012	-0.063664413	0.23686856	0.214746988
PCNXL2	0.161070803	0.21189217	0.222484127	0.257355592	0.101473542	0.132654933	0.194196344	0.184592045	0.175947159	0.141094082	0.120875793	0.130385048	0.058293166	0.235538947	0.273346924	0.028599087	0.262964377	0.267804378	0.328293972	0.166919955	0.275206705	0.136460484	0.200348236	0.110299253	0.165957114	0.161517694	0.231691543	0.328361585	0.144254065	0.16661826	0.269491011	0.240886864	0.258017083
PCNXL3	-0.475439549	-0.265213825	-0.267413598	-0.299905941	-0.645237008	-0.337533014	-0.394259119	-0.428505608	-0.37660968	-0.653172274	-0.444392746	-0.401463159	-0.403401561	-0.848856071	-0.34667861	-0.484564666	-0.446977447	-0.316308617	-0.671011188	-0.279288416	-0.67899088	-0.335779467	-0.25062712	-0.464984101	-0.201533948	-0.585511439	-0.449798994	-0.537590665	-0.305112647	-0.522664608	-0.747040811	-0.436707634	-0.804583866
PCOLCE	0.230282331	0.166115171	0.109871707	0.2525612	0.184431782	0.248028112	0.112360582	0.357150076	0.179243282	0.157161976	0.199925256	0.249103742	0.129673828	0.29525265	0.096612404	0.23272667	0.318801747	0.062327512	0.307938953	0.167585039	0.178299652	0.239650765	0.203990639	0.219563077	0.137905982	0.357101191	0.278472102	0.257945126	0.132382929	0.151800481	0.252040672	0.346234737	0.334620751
PCOLCE2	0.119816984	0.110838624	-0.005662266	0.033664514	-0.115233127	0.161623834	-0.119709429	0.068652158	0.080459678	0.080025733	0.119235763	0.038403753	0.087534122	0.027462415	-0.047329144	0.173692298	0.299952836	0.050826183	0.050744533	0.004505069	0.052998342	-0.043868553	-0.047911952	-0.00101758	-0.103094377	0.045816007	0.052841511	0.125495025	-0.034003785	0.139764582	0.114174418	0.048389091	0.029223522
PCP2	-0.283462405	-0.37545467	-0.180000384	-0.241623867	-0.357571318	-0.307174216	-0.249705996	-0.290872498	-0.253594849	-0.234837102	-0.142408093	-0.311423468	-0.161321882	-0.397190768	-0.06898316	-0.380000599	-0.175182741	-0.354741708	-0.236788009	-0.27821075	-0.070341466	-0.175906064	-0.251677362	-0.42425496	-0.151462061	-0.51385066	-0.312394535	-0.271194042	-0.317290279	-0.288196097	-0.336718724	-0.272764038	-0.213184619
PCP4	0.260552799	0.352703593	0.364951631	0.310805319	0.376738898	0.394140715	0.241891659	0.5043509	0.262329854	0.317544048	0.170744536	0.258522227	0.284965402	0.34567951	0.289938975	0.34351227	0.11491454	0.410354544	0.592890599	0.223713542	0.319601573	0.218141595	0.278644726	0.268457952	0.396120374	0.354699804	0.39720878	0.450778537	0.283851709	0.365241375	0.397022421	0.423084024	0.351069586
PCP4L1	0.232302264	0.227773333	0.353603857	0.364865297	0.177258234	0.207125693	0.396328181	0.253260875	0.198550497	0.345644047	0.345679862	0.403838629	0.20150704	0.31424131	0.474867005	0.38333188	0.247289444	0.399720703	0.303315598	0.322385698	0.209296851	0.230512681	0.330701997	0.174985388	0.367702114	0.277883295	0.319697045	0.321098511	0.367824591	0.177261533	0.417914628	0.458007252	0.221817605
PCSK1	0.177256577	-0.058665933	0.072419174	0.226801438	0.2800579	0.139956292	0.2680082	0.039372574	0.171354271	0.313014092	0.049473531	0.301364122	0.119076489	0.151974328	0.316835426	0.223297829	0.330851378	0.212960896	0.051591211	0.184386703	-0.062618878	0.241335256	0.098878856	0.204823156	0.136841749	-0.01175133	0.225693047	0.139803548	0.151203284	0.284556207	0.121594477	0.047445998	0.075500237
PCSK2	0.187953788	0.307520607	0.149307524	0.247216459	0.271211994	0.231749215	0.222651865	0.141851238	0.183381622	0.183971256	0.143874205	0.270621479	0.237442655	0.126318712	0.308303176	0.243193576	0.167982096	0.285218457	0.20872687	0.151679764	0.08775555	0.200547501	0.282306262	0.340489007	0.222766421	0.220707205	0.146862305	0.219093921	0.212956135	0.185239206	0.197201453	0.401357151	0.28672762
PCSK4	0.055593128	0.092851221	0.226275758	-0.111534873	0.153017186	0.180109178	0.051425901	0.176143937	0.088568756	0.008752298	0.264767169	0.094110188	0.02955143	-0.021625381	0.341318562	0.070244891	0.076074705	0.074357737	0.210866441	0.179497414	0.173619709	0.044341872	0.031908121	-0.033193676	0.065835881	0.28636567	0.167635106	0.192147328	0.066098596	0.078861696	0.169729261	0.17654671	0.137089255
PCSK5	-0.197531931	-0.236612257	-0.283896986	-0.304841002	-0.263720651	-0.405057081	-0.235892302	-0.183763294	-0.1073901	-0.095342966	-0.169455382	-0.468620328	-0.212627031	-0.27810819	-0.674413212	-0.153523928	-0.046088767	-0.256915703	-0.488336716	-0.342375448	-0.22593446	-0.320244065	-0.298813486	0.016993778	-0.281717575	-0.335986923	-0.271775713	-0.288094579	-0.281274622	-0.261087655	-0.378698708	-0.403293936	-0.383559475
PCSK7	-0.588761737	-0.418642188	-0.391871122	-0.635287752	-0.709513627	-0.561974028	-0.513162957	-0.4880195	-0.322235864	-0.667511448	-0.623687545	-0.515078136	-0.335458163	-0.336444142	-0.939612591	-0.456489303	-0.522804815	-0.504161234	-0.663223744	-0.379556235	-0.517967325	-0.270121102	-0.374331469	-0.584984214	-0.579579908	-0.792457631	-0.570734081	-0.53419681	-0.343580014	-0.65394082	-0.702428601	-0.475316208	-0.515582764
PCSK9	-0.380055804	-0.551480654	-0.506257427	-0.460634854	-0.497294519	-0.383588478	-0.382513043	-0.402949246	-0.322981671	-0.389087523	-0.494713203	-0.558122594	-0.345235683	-0.460528687	-0.562916766	-0.359306718	-0.530852373	-0.653648751	-0.66335354	-0.252673488	-0.402682082	-0.314973438	-0.506716427	-0.418254813	-0.634232766	-0.602989803	-0.313090196	-0.359244877	-0.240760158	-0.441403926	-0.654773932	-0.726424562	-0.562376098
PCTP	0.316685103	0.385391094	0.232725192	0.410787153	0.202046368	0.2386573	0.20952029	0.398913344	0.314775246	0.220396812	0.291372134	0.202792404	0.199529025	0.249256723	0.240663991	0.306744916	0.149158547	0.322727474	0.500735667	0.202419712	0.200841893	0.081221408	0.210647066	0.181311341	0.275744677	0.439176693	0.35883091	0.252858303	0.203109072	0.391166984	0.356287809	0.446943681	0.322146209
PCYOX1	0.015436823	0.024168077	-0.017042449	0.065638105	0.027496686	0.033691973	0.14712936	-0.195280715	-0.008232621	-0.09448566	-0.074726286	-0.1906881	-0.118005046	-0.136781259	-0.087245739	0.059690896	-0.017473023	0.104063116	0.015267546	-0.070692621	-0.089571663	0.009636285	0.031704596	-0.151966616	0.123485831	0.06336569	-0.003646257	0.04614652	-0.016472528	0.034324602	-0.118458496	0.164667376	0.157986912
PCYOX1L	-0.066628571	-0.002970812	-0.156126888	-0.081150627	-0.125429867	0.036551765	0.002261142	-0.047560858	-0.180222971	-0.184338529	-0.107884898	-0.009779476	-0.087231831	-0.039695724	0.019776405	-0.128018307	0.02816703	-0.034341494	-0.121114974	-0.073758998	-0.077983742	-0.0568626	-0.047091293	-0.117158152	-0.005436201	0.308730967	0.042666445	0.074117764	-0.026827346	-0.066902953	-0.018958051	0.184154204	-0.094698733
PCYT1A	-0.572353219	-0.701590612	-0.954350257	-0.444950452	-0.576364595	-0.605154175	-0.756021636	-0.466184619	-0.45595823	-0.540732597	-0.620146385	-0.557048013	-0.655333964	-0.479724945	-0.745135282	-0.680228594	-0.67465192	-0.627852527	-0.566745738	-0.755869254	-0.554472688	-0.738411801	-0.781255418	-0.537992132	-0.621099814	-0.898549717	-0.446627249	-0.489706124	-0.655453329	-0.386602948	-0.757923456	-0.849898218	-0.765304799
PCYT2	-0.423000966	-0.4159689	-0.516617155	-0.403839852	-0.213297648	-0.402840998	-0.257156916	-0.320830753	-0.345960472	-0.538615557	-0.249047533	-0.436578914	-0.496688234	-0.348016459	-0.250847552	-0.450136262	-0.04838445	-0.367114588	-0.473954339	-0.374115938	-0.376712715	-0.334997654	-0.357690717	-0.426534322	-0.467468806	-0.304366873	-0.214502014	-0.483509614	-0.283860357	-0.41674262	-0.598780813	-0.586976927	-0.173252119
PDAP1	-0.569202437	-0.55336217	-0.408383614	-0.477628643	-0.267472657	-0.403305707	-0.489780867	-0.17155699	-0.343952133	-0.558284629	-0.467764657	-0.688189211	-0.518171888	-0.054378974	-0.477650671	-0.401788786	-0.338110994	-0.83453129	-0.354356362	-0.429282833	-0.593649822	-0.56108782	-0.051023767	-0.434140422	-0.144097471	-0.157523389	-0.454358395	-0.190508776	-0.20996721	-0.149007164	-0.350556684	-0.241442136	-0.395698042
PDC	0.107799021	0.031368045	0.116911132	0.098093556	0.205628719	0.074754557	0.054901753	0.146669072	0.012595526	0.140843198	-0.034985886	-0.01597103	0.070533948	0.058869619	0.075912423	0.081072764	0.090519865	0.049761077	0.130074652	-0.009963053	0.027907841	-0.0556029	0.166628613	0.013666914	0.146677201	0.049308165	0.054724314	0.086962703	0.029314018	0.157085087	0.198564467	-0.010094721	-0.06057077
PDCD1	-0.126917021	-0.097982821	-0.178188043	-0.24716643	-0.192341963	-0.217666979	-0.110088857	-0.073547072	-0.107468542	-0.233656804	-0.008935741	-0.073187298	-0.078549739	-0.052877603	-0.142420418	-0.116568792	-0.121033988	-0.21790148	-0.029971411	-0.138190658	0.068783557	-0.15252805	-0.170807557	-0.08918192	-0.165829365	-0.411046301	-0.148909219	-0.213354864	-0.097481991	-0.254813485	-0.126352329	-0.21934447	-0.100024859
PDCD10	0.656625445	0.309029961	0.773950336	0.211531677	0.922710846	0.275098445	0.394986607	0.383230783	0.043130181	0.331805769	0.669340194	0.661752672	-0.007355324	0.231690712	0.247786476	0.301359142	0.825829933	0.122025716	0.478283491	0.615889996	0.579881809	0.711222048	0.870916116	0.378473248	0.436984881	0.825534733	0.276729858	0.147384996	-0.064799504	0.500605364	0.315298835	0.271697732	0.567369593
PDCD11	-1.174628892	-0.998579996	-0.802722875	-0.978369556	-1.149699483	-1.126478806	-1.005862639	-0.977577197	-1.025642411	-1.072870716	-1.273019517	-1.081058924	-0.997066534	-1.086009155	-1.023087302	-1.009166931	-0.848976446	-1.060713029	-0.987155242	-1.10214905	-1.202059965	-0.902991385	-0.916187316	-0.91096121	-1.120910874	-0.88282139	-0.721550557	-0.826461946	-1.198562469	-0.843551418	-0.827762494	-0.770623355	-1.260668453
PDCD1LG2	0.430211793	0.372683012	0.384404109	0.459100762	0.330443892	0.52038715	0.413924966	0.401899434	0.373332402	0.36821924	0.335656895	0.253622406	0.259235251	0.380118287	0.392781346	0.345575374	0.476568117	0.400121984	0.529101322	0.323709922	0.308060528	0.29012325	0.229905993	0.312159313	0.405860103	0.307504643	0.361868934	0.386230987	0.233910952	0.367470243	0.526796954	0.553980925	0.552684781
PDCD2	-1.263024105	-1.244572073	-1.116547123	-1.434226532	-1.277573077	-1.232915703	-1.316956651	-1.175204084	-1.197873032	-1.311230477	-1.220935684	-1.018656997	-1.257082934	-1.110349825	-1.36509915	-1.296511955	-1.317857443	-1.261811548	-1.531953005	-1.181119532	-1.620196122	-1.226117342	-0.967069901	-1.111220032	-1.08011652	-1.561919165	-0.775948649	-1.276441155	-0.800564141	-1.386493148	-1.394819356	-1.394511781	-1.365526268
PDCD2L	-0.728838768	-0.514045515	-0.372332561	-0.750003416	-0.394559675	-0.58758686	-0.72272094	-0.680441365	-0.54466679	-0.763014622	-0.350099736	-0.62221864	-0.450892006	-0.460314299	-0.560819753	-0.577388837	-0.516929256	-0.695412462	-0.792473992	-0.311125485	-0.789897628	-0.340729111	-0.388905051	-0.664917261	-0.516723886	-0.789813405	-0.50605832	-0.784784651	-0.389872014	-0.563868067	-0.858359054	-0.694565771	-0.718325586
PDCD4	0.016816209	-0.071394544	-0.071171748	0.094785737	-0.002204846	0.100853051	-0.040180534	-0.17454599	0.065673453	0.246623509	0.049591705	-0.06262971	-0.144382376	-0.037881749	-0.030641852	-0.02330747	-0.038168981	-0.015142346	0.103077487	0.038662724	0.198584149	-0.075338896	0.110717669	0.0238896	0.021435748	-0.257751515	-0.017355004	-0.003823366	0.045124168	-0.064154289	-0.27231581	-0.194823545	-0.05830036
PDCD5	-0.714592105	-0.617540173	-0.259331018	-0.289965446	-0.378723677	-0.57645986	-0.697627275	-0.482257825	-0.370395	-0.614703346	-0.086243572	-0.669305553	-0.281691922	-0.318134993	-0.460821718	-0.518470381	-0.455974532	-0.396241811	-0.749840963	-0.348969088	-0.641429133	-0.550990875	-0.334654646	-0.473650386	-0.497292927	-0.460328167	-0.246602273	-0.382270145	-0.296443914	-0.337336847	-0.549946468	-0.401758746	-0.406219572
PDCD6	-0.438388574	-0.372470154	-0.338337163	-0.43621625	-0.172800108	-0.501289293	-0.295225626	-0.21291118	-0.233870258	-0.479395105	-0.488215175	-0.35050422	-0.261376573	-0.175294292	-0.490352539	-0.635534435	-0.448022085	-0.23135582	-0.382057206	-0.28839085	-0.243030207	-0.330017478	-0.332659037	-0.239323569	-0.367214761	-0.841799979	-0.160222237	-0.474270614	-0.129460468	-0.365388131	-0.610053804	-0.47203343	-0.535913672
PDCD6IP	-0.432305767	-0.428240196	-0.140133281	-0.515461353	-0.466335459	-0.626627409	-0.240394696	-0.636017441	-0.714254854	-0.20744734	-0.331764713	-0.424562175	-0.194878857	-0.245995654	-0.38364664	-0.166145468	-0.500115368	-0.562181441	-0.296884624	-0.264124522	-0.234247719	-0.23539063	-0.619190875	-0.473050009	-0.381312555	-0.189960278	-0.271177687	-0.268446363	-0.264246044	-0.076834824	-0.350155416	-0.31072423	-0.522308523
PDCD7	-0.205888361	-0.261831334	-0.245096978	-0.122539475	-0.247043939	-0.003545807	-0.215964696	-0.149041864	-0.11693986	-0.074638542	-0.314997841	-0.176802459	-0.233750188	-0.094602163	0.088107596	-0.086356257	-0.23607207	-0.337713532	0.046990346	-0.188620096	-0.150081969	-0.200974667	-0.230518379	-0.254644699	-0.128429859	-0.000750863	-0.17019081	-0.089761572	-0.166299627	-0.190113719	-0.127350803	-0.122062984	-0.24280313
PDCL	0.238994586	-0.025032499	0.283246898	0.242704162	0.10002553	0.194991306	0.0153582	0.180498408	0.116054326	0.236407713	-0.074534459	0.088153734	0.129683752	0.157272098	0.267335788	0.200664386	0.106604648	0.088779852	0.344670104	0.225955698	0.253494703	0.155195921	-0.247213	0.423297497	-0.058661093	0.096333327	0.150822108	0.084676171	0.188273478	0.274698658	0.087360971	-0.014278913	0.211322253
PDCL2	-0.271782057	-0.137127158	-0.110717367	-0.293368196	-0.308057722	-0.329052379	-0.140174483	-0.391580623	-0.354927936	-0.334004897	-0.328174778	-0.275128613	-0.096617523	-0.381743364	-0.166746372	-0.182125843	-0.372426702	-0.329844912	-0.285627305	-0.364503657	-0.287041725	-0.190929134	-0.153150597	-0.328246986	-0.246335592	-0.462584912	-0.526334469	-0.399670916	-0.127556465	-0.280831606	-0.344694008	-0.195048131	-0.451249815
PDCL3	-0.656528748	-0.711044262	-0.68372995	-0.571855024	-0.551736192	-0.626704462	-0.824714428	-0.522590959	-0.541832652	-0.726317481	-0.656765283	-0.641225284	-0.429329767	-0.501423124	-0.436941201	-0.766955427	-0.755477287	-0.629865318	-0.890618652	-0.753381132	-0.585135509	-0.526773693	-0.73832765	-0.753666679	-0.694666051	-0.599939929	-0.568515016	-0.580133	-0.57008947	-0.546639001	-0.926718571	-0.722586709	-0.699140558
PDDC1	-0.418160673	0.065749422	-0.032268178	-0.095128456	-0.113860258	-0.060562898	-0.029927208	-0.183394868	-0.161274401	-0.225573975	-0.108333614	-0.029242524	-0.09341991	-0.209488555	0.215197524	-0.122952214	0.055009913	0.015004749	-0.188010522	0.039584221	-0.212635686	-0.030193439	-0.21180549	-0.130519961	-0.23947031	0.109274885	-0.133980645	-0.078174205	0.012775802	-0.039412542	-0.228758524	-0.009081198	-0.142657578
